artistID, tag1,  tag2, tag3, tag4, tag5
7909,grunge,alternative,rock,psychedelic,stoner rock
7910,singer-songwriter,blues,rock,alternative rock,blues rock
7911,rock,punk,reggae,punk rock,alternative
7912,progressive rock,classic rock,rock,bass,led zeppelin
7913,black metal,raw black metal,german black metal,german,true black metal
7914,black metal,symphonic black metal,gothic metal,italian,metal
7915,black metal,nsbm,usbm,american,usa
7916,martial industrial,dark ambient,black metal,doom metal,power electronics
7917,black metal,raw black metal,usbm,metal,colombian
7919,death metal,thrash metal,melodic death metal,swedish,metal
7920,black metal,melodic black metal,symphonic black metal,female fronted metal,greek
7921,black metal,symphonic black metal,melodic black metal,epic metal,epic black metal
7922,viking metal,folk metal,pagan metal,black metal,metal
7923,hardcore,black metal,beatdown,beatdown hardcore,metalcore
7924,thrash metal,speed metal,metal,heavy metal,british
7925,black metal,norwegian black metal,true norwegian black metal,norwegian,true black metal
7926,post-rock,instrumental,indie,mexico,indie rock
7927,80s,new wave,rock,australian,pop
7928,rock,90s,alternative,indie,pop
7929,progressive rock,classic rock,60s,rock,psychedelic
7930,rock,polish,polish rock,classic rock,reggae
7931,italian,pop,disco,70s,italiano
7932,french,chanson,chanson francaise,pop,sex
7933,french,pop,60s,ye-ye,chanson
7934,electronic,synthpop,90s,pop,dance
7935,60s,classic rock,pop,rock,oldies
7936,polish,classic rock,rock,rock n roll,polskie
7937,rock and roll,rockabilly,50s,rock n roll,oldies
7938,punk,punk rock,surf punk,hardcore punk,hardcore
7939,blues,blues rock,polish,rock,classic rock
7941,thrash metal,melodic death metal,metal,death metal,swedish
7942,metal,punk,hardcore,metalcore,rock
7943,indie rock,indie,soundtrack,alternative rock,alternative
7944,christian,contemporary christian,worship,singer-songwriter,pop
7945,indie,indie rock,female vocalists,alternative,indie pop
7946,indie,acoustic,emo,indie rock,rock
7947,alternative rock,hard rock,rock,alternative,alternative metal
7948,drum and bass,breakcore,darkstep,labores somnium,darkside
7949,darkstep,drum and bass,darkside,breakcore,labores somnium
7950,darkstep,drum and bass,breakcore,darkside,hardstep
7951,drum and bass,darkstep,techstep,dnb,drum n bass
7952,darkstep,drum and bass,darkside,hardstep,dnb
7953,drum and bass,darkside,darkstep,breakcore,broken
7954,drum and bass,darkstep,neurofunk,darkside,dnb
7955,drum and bass,neurofunk,darkstep,dnb,drum n bass
7956,darkstep,drum and bass,darkside,hardstep,techstep
7957,drum and bass,darkstep,drum n bass,punk,darkside
7958,drum and bass,darkstep,dubstep,techstep,hardstep
7959,drum and bass,darkstep,psychobilly,technoid,darkside
7960,drum and bass,darkstep,darkside,dnb,drum n bass
7962,drum and bass,powerviolence,darkstep,power violence,hardstep
7963,drum and bass,darkstep,hardstep,dnb,technoid
7964,breakcore,drum and bass,raggacore,darkstep,jungle
7966,drum and bass,breakcore,darkstep,drum n bass,idm
7967,drum and bass,darkstep,techstep,electronic,dnb
7968,drum and bass,darkstep,hardstep,dnb,darkside
7969,drum and bass,neurofunk,techstep,ambient pop,halftime
7970,drum n bass,all,darkstep,dance,drum and bass
7972,darkstep,drum and bass,darkside,breakcore,dnb
7973,darkstep,drum and bass,electronic,all,darkside
7975,darkstep,drum and bass,techstep,hardcore,hardstep
7976,drum and bass,neurofunk,dubstep,dnb,drum n bass
7977,terrorcore,speedcore,gabber,breakcore,hardcore
7978,drum and bass,metro ziom,darkstep,metro electronica,all
7979,drum and bass,darkstep,breakcore,darkside,dnb
7980,darkstep,drum and bass,techstep,darkside,breakcore
7981,drum and bass,darkstep,dnb,electronic,techstep
7982,drum and bass,darkstep,darkside,techstep,dnb
7983,drum and bass,electronic,dnb,drum n bass,neurofunk
7985,drum and bass,darkstep,techstep,breakcore,drum n bass
7986,drum and bass,trancestep,dnb,electronic,trance
7987,drum and bass,neurofunk,techstep,dnb,american
7988,breakcore,drum and bass,experimental,neurofunk,electronic
7989,drum and bass,bulgarian,technoid,hmsu,dnb
7990,drum and bass,darkstep,hardstep,hardcore,darkside
7992,technoid,drum and bass,dnb,drum n bass,kmem9400
7993,darkstep,american,drum and bass,all,best
7994,pop,russian,dance,male vocalists,russian pop
7995,pop,russian,male vocalists,russian pop,true neo-satanic pop
7998,russian,soundtrack,russia,brigadaaa,uspeh
8001,pop,russian,russian pop,female vocalists,russia
8002,pop,russian,dance,male vocalists,russian pop
8003,russian,pop rock,rock,female vocalists,russian rock
8006,house,dance,trance,russian,progressive trance
8008,pop,russian,female vocalists,russian pop,romantic
8009,pop,80s,russian,russian pop,disco
8012,jam,rock,jam band,alternative,alternative rock
8013,christian rock,hard rock,christian,rock,classic rock
8014,industrial,industrial rock,industrial metal,rock,electronic
8015,mashup,mash-up,remix,bootleg,bastard pop
8016,ska,ska punk,christian,rock,christian ska
8017,dance,pop,swedish,female vocalists,eurodance
8019,hip-hop,pop,rnb,rap,dance
8020,italian,pop,soul,female vocalist,x factor
8021,romanian,eurovision,pop,female vocalists,romania
8022,swedish,dance,melodifestivalen,sweden,disco
8023,turkish,pop,turkish pop,dance,electronic
8024,arabic,moroccan,morocco,female vocalists,arabic pop
8025,indie,rock,pop,britpop,indie rock
8026,noise,experimental,electronic,drone,post-rock
8027,ambient,icelandic,post-rock,experimental,instrumental
8028,soundtrack,ambient,space music,new prog,electronic
8030,indie,indie rock,slowcore,singer-songwriter,post-rock
8031,contemporary classical,minimalism,experimental,instrumental,composers
8033,trance,uplifting trance,progressive trance,anjunabeats,electronic
8035,soundtrack,electronic,instrumental,video game music,world of goo
8036,soundtrack,orchestral,classical,score,hip-hop
8039,instrumental,trailer,soundtrack,epic,trailer music
8040,electronic,dance-punk,american,dance,techno
8041,trance,progressive trance,electronic,russian,anjunabeats
8042,rock,alternative rock,alternative,90s,grunge
8043,indie rock,scottish,indie,rock,alternative
8044,indie,indie rock,post-rock,electronic,british
8045,industrial,gothic rock,female vocalists,gothic,gothic metal
8046,indie,indie rock,female vocalists,indie pop,alternative
8047,rock,female vocalists,alternative,christian rock,christian
8048,indie,british,new wave,indie rock,rock
8049,gothic rock,gothic metal,german,gothic,rock
8050,folk,bulgarian,world,choral,bulgarian folk
8051,chinese,instrumental,erhu,wood and string,new age
8053,folk,indie,french,acoustic,indie folk
8054,indie,female vocalists,folk,french,indie pop
8055,french,pop,rock,80s,new wave
8056,folk,singer-songwriter,acoustic,soul,chillout
8057,hard rock,rock,alternative,alternative rock,david bowie
8058,soul,bass,indie,usa,rock
8060,singer-songwriter,folk,freak folk,folk rock,folk noir
8061,funk,funk rock,rock,progressive rock,bass
8062,shoegaze,rock,pop,french,spanish
8063,french,rock,robert allen zimmerman,french rock,all
8065,psychobilly,horror punk,rockabilly,gothabilly,australian
8066,swing,jazz,retro swing,retro,alternative
8067,rnb,soul,female vocalists,hip-hop,british
8068,electronic,trip-hop,female vocalists,dance,electronica
8069,pop,rock,female vocalists,scottish,britpop
8070,psychobilly,horror punk,post-punk,chile,punk
8071,rnb,soul,hip hop,hip-hop,ryan leslie
8072,rnb,soul,hip-hop,bobby v,male vocalists
8073,rnb,hip-hop,r&b,hip hop,female vocalists
8074,rnb,soul,neo-soul,female vocalists,underrated
8075,atmospheric black metal,grime,pop,brazil,uk
8076,rnb,female vocalists,hip-hop,hip hop,r&b
8077,r&b,urban,crap rapper,inspirational,not something i can relate to
8078,soul,pop,urban,female vocalists,megan rochell - the one you need
8079,rnb,pop,canadian,female vocalists,r&b
8080,black buddafly,hip-hop,rnb,urban,soul
8081,rnb,hip-hop,lloyd,slow jams,rap
8082,rnb,pop,female vocalists,hip-hop,r&b
8083,rnb,soul,female vocalists,urban,r&b
8084,hip-hop,rnb,rap,hip hop,pop
8085,r&b,us,get down,trance,soul
8086,rock,belgium,indie rock,rnb,belgian
8087,rnb,hip hop,soundtrack,female vocalists,step up
8088,rnb,soul,female vocalists,dance,r&b
8089,rnb,soul,r&b,canada,male vocalist
8090,soul,r&b,male vocalists,sample,the makings of you
8091,rnb,rap,hip hop,underrated,pop
8092,rnb,r&b,soul,female vocalists,hip-hop
8093,rnb,christian,pop,female vocalists,southern metalcore
8094,rnb,soul,urban pop,feet,guys i would fuck
8095,rnb,soul,brandon hines,r&b,brandon hines- remember me
8096,rnb,pop,soul,electronic,r&b
8097,rnb,female,r&b,newcomer,neptunes
8098,country,female vocalists,singer-songwriter,americana,dixie chicks
8099,folk,singer-songwriter,female vocalists,alt-country,americana
8101,country,singer-songwriter,jamey johnson,outlaw country,modern country
8102,folk,bluegrass,folk rock,rock,country
8103,alt-country,country,singer-songwriter,americana,folk rock
8104,singer-songwriter,female vocalists,american idol,rock,country
8106,country,female vocalists,canadian,terri clark,canadian country
8107,alt-country,americana,country,indie,singer-songwriter
8108,blues,blues rock,rock,jam band,jazz
8109,folk,alt-country,bluegrass,americana,indie
8110,blues,female vocalists,blues rock,singer-songwriter,rock
8111,southern rock,blues rock,classic rock,rock,blues
8112,folk,gospel,blues,americana,neo-gospel
8113,southern rock,blues rock,blues,classic rock,rock
8114,blues,blues rock,guitar,electric blues,classic blues
8115,southern rock,classic rock,rock,blues rock,blues
8116,soul,acapella,a cappella,vocal,rock
8117,jazz,fusion,jazz fusion,77davez-all-tracks,guitar virtuoso
8118,blues,rhythm and blues,slide guitar,raw electric blues,six fingers
8119,funk,soul,new orleans,70s,groove
8120,blues,blues rock,folk,acoustic,rock
8121,reggae,ska,rocksteady,roots reggae,roots
8122,blues rock,classic rock,rock,blues,70s
8123,blues,rhythm and blues,electric blues,guitar,classic blues
8124,blues,singer-songwriter,contemporary blues,delta blues,rhythm and blues
8125,folk,singer-songwriter,americana,alt-country,indie
8126,blues,harmonica blues,chicago blues,harmonica,delta blues
8127,gospel,sacred steel,all,pedal steel guitar,the sopranos
8129,blues,blues rock,southern rock,funk,soul
8130,folk,country,singer-songwriter,americana,alt-country
8136,electronic,electro,french,house,dance
8140,electronic,britpop,female vocalists,pop,lush
8141,electronic,synthpop,nu disco,disco,electro
8143,electronic,synthpop,female vocalists,british,electropop
8144,electronic,french,chillout,electronica,house
8145,soundtrack,broadway,instrumental,musical,all
8146,electroclash,electronic,electro-punk,german,electro
8147,uk,female vocalists,indie,electropop,zachwyt absolutny
8148,electronic,electropop,electroclash,female vocalists,dance
8149,synthpop,ebm,electronic,futurepop,industrial
8150,post-punk,gothic rock,80s,gothic,goth
8151,synthpop,danish,pop,electropop,synth
8152,jazz,female vocalists,jazz vocal,vocal jazz,jazz vocalists
8153,jazz,swing,christmas,big band,jazz vocal
8154,divo,pop,danny,love,dance
8155,acoustic,singer-songwriter,folk,indie,canadian
8156,mpb,samba,female vocalists,brasil,nacional
8157,hip-hop,rap,polish,polski hip hop,polish hip-hop
8158,dirty south,rap,hip-hop,southern rap,houston
8159,dirty south,rap,hip-hop,southern rap,hip hop
8160,rap,dirty south,hip-hop,houston,hip hop
8161,rnb,hip-hop,rap,hip hop,dirty south
8162,hip-hop,rap,detroit,hip hop,detroit rap
8163,rock,polish,polish rock,classic rock,80s
8164,hip-hop,rap,polish,polski hip hop,polish hip-hop
8165,rock,polish,polish rock,alternative,polskie
8166,house,dance,pop,french,electro
8167,hip-hop,rap,polish,underground,hifi banda
8168,hip-hop,rap,polish,polski hip hop,hip hop
8169,pop,80s,funk,duets,michael jackson
8170,rap,hip-hop,polish,polish hip-hop,hip hop
8171,pop,australian,female vocalists,dance,dance-pop
8172,house,esto es esparta,pop,dance,basura
8173,hip-hop,rap,gangsta rap,east coast rap,hip hop
8174,hip-hop,rap,russian rap,russian,oldschool hip-hop
8175,hip-hop,classical,classical hip-hop,underground,violin
8176,hip-hop,rap,underground hip-hop,hip hop,underground hip hop
8177,hip-hop,rap,old school,hip hop,female vocalists
8178,hip-hop,rap,female vocalists,hip hop,rnb
8179,hip-hop,underground hip-hop,rap,hip hop,underground rap
8180,political,hip-hop,rap,new york,stoka
8181,hip-hop,old school,rap,hip hop,east coast rap
8182,hip-hop,hardcore rap,gangsta rap,rap,hip hop
8184,hip-hop,soul,rap,rnb,hip hop
8185,rap,dirty south,hip-hop,southern rap,memphis
8187,west coast rap,rap,hip-hop,gangsta rap,west coast
8188,hip-hop,soul,jazz,rap,female vocalists
8190,gangsta rap,rap,hip-hop,punk,punk rock
8191,rock,hardcore,alternative,swedish,rock brasil
8192,post-hardcore,emo,experimental hardcore,rock alternativo,indie
8193,j-rock,japanese,j-pop,rock,jpop
8194,hardcore,stoner rock,indie,rock,brazilian
8195,rock,brazilian,brazilian rock,hardcore,brasil
8197,progressive rock,polish,art rock,neo progressive,rock
8198,trance,uplifting trance,progressive trance,melodic trance,electronic
8199,downtempo,chillout,lounge,trip-hop,secretagent
8200,funk,acid jazz,groove,jazz,chillout
8201,downtempo,chillout,lounge,trip-hop,electronic
8202,lounge,jazz,chillout,electronic,easy listening
8203,funk,jazz,instrumental hip-hop,trip-hop,jazz hop
8204,lounge,jazz,chillout,downtempo,nu jazz
8205,jazz,nu-jazz,swing,nu jazz,acid jazz
8206,lounge,downtempo,jazz,chillout,nu jazz
8207,soul,electronic,ambient,funk,secretagent
8208,bossa nova,downtempo,lounge,female vocalists,pop
8209,balkan,gypsy,folk,electronic,world
8210,indie,indie rock,canadian,alternative,rock
8211,nu metal,hardcore,metal,alternative metal,funk metal
8212,electronic,downtempo,lounge,ambient,chillout
8213,moog,trance,spotify,electronica,argentina indie
8214,psychedelic,experimental,electronic,hip-hop,abstract
8215,electronic,indie,poptron,new rave,norwegian
8216,electronic,french,hip-hop,experimental,downtempo
8217,acid jazz,nu-jazz,lounge,chillout,nu jazz
8218,trip-hop,downtempo,abstract hip-hop,idm,instrumental
8219,lounge,downtempo,chillout,acid jazz,electronic
8220,shoegaze,indie rock,blues,alternative rock,covers that rival the original
8221,lounge,acid jazz,chillout,jazz,downtempo
8222,downtempo,electronic,trip-hop,lush,funk
8223,dark cabaret,cabaret,female vocalists,circus,alternative
8224,lounge,nu-jazz,downtempo,jazz,nu jazz
8225,downtempo,nu-jazz,jazz,electronic,nu jazz
8226,funk,breakbeat,electronic,big beat,lounge
8227,dub,electronic,world,french,balkan
8228,indie,experimental,folk,female vocalists,russian
8229,tango,jazz,tango nuevo,argentina,contemporary classical
8230,trip-hop,chillout,world,electronic,jewish
8231,alternative,trip-hop,electronic,indie rock,gospel
8232,ninja tune,trip-hop,downtempo,electronic,jazz
8233,indie rock,australian,indie,alternative,rock
8234,contemporary classical,classical,instrumental,string quartet,earwaves
8235,soundtrack,instrumental,ambient,electronic,classical
8236,contemporary classical,soundtrack,violin,score,ecm
8237,french,soundtrack,francais,singer-songwriter,francophone
8239,balkan,gypsy,electronic,lounge,groovesalad
8240,trip-hop,indie,experimental,downtempo,lush
8241,synthpop,electronic,idm,electro,electronica
8242,post-hardcore,experimental,alternative,supergroup,i need it
8243,pop,rnb,female vocalists,ariana grande,christmas
8244,pop punk,rock,christian rock,punk rock,christian
8245,pop,ambient,electronic,chill out,rock
8246,death metal,thrash metal,melodic death metal,death-thrash metal,metal
8247,thrash metal,death metal,melodic death metal,metal,8 of 10 stars
8248,death metal,brutal death metal,technical death metal,norwegian,metal
8249,hardcore,sludge,metal,stoner metal,sludge metal
8251,death metal,brutal death metal,metal,groove metal,grindcore
8252,thrash metal,death metal,black metal,blackened thrash metal,11
8253,death metal,brutal death metal,groove death metal,german,metal
8254,hard rock,nu metal,metal,alternative metal,rock
8255,thrash metal,death metal,death-thrash metal,german,metal
8256,synthpop,ebm,darkwave,electronic,remix
8257,thrash metal,melodic death metal,death metal,swedish,metal
8258,nu metal,crossover,alternative,german,alternative metal
8259,groove metal,thrash metal,metal,heavy metal,metalcore
8261,deathcore,metalcore,death metal,hardcore,grindcore
8262,acoustic,singer-songwriter,surf,folk,rock
8263,emo,indie,rock,alternative rock,punk
8264,folk,singer-songwriter,acoustic,indie,mellow
8265,latin,rock en espanol,dominican republic,latino,rock latino
8266,smooth jazz,jazz,trumpet,instrumental,chris botti
8267,acoustic,instrumental,guitar,female vocalists,indie
8268,pop,latin,spanish,rock en espanol,mexico
8269,emo,japanese,post-hardcore,screamo,j-rock
8270,ska,ska punk,reggae,progressive rock,punk
8271,indie,alternative,emo,indie rock,rock
8272,instrumental,ambient,bass,experimental,solo bassist
8273,experimental,avant-garde,avant-garde metal,alternative,metal
8274,indie,indie rock,ambient,female vocalists,emo
8275,ska,ska punk,punk,ska-punk,punk rock
8276,hardcore,canadian,punk,punk rock,melodic hardcore
8277,metalcore,hardcore,melodic hardcore,melodic metalcore,metal
8278,acoustic,instrumental,fingerstyle,guitar,acoustic guitar
8279,ukulele,instrumental,hawaiian,jazz,acoustic
8280,emo,alternative,rock,canadian,indie
8281,french,female vocalists,elegant gothic,baroque,chanson francaise
8282,argentina,contemporary classical,classical,folklore argentino,musica argentina
8283,french,pop,female vocalists,chanson francaise,french pop
8284,polish,rock,alternative,alternative rock,polskie
8285,progressive metal,progressive,experimental,usa,acoustic
8286,punk rock,punk,polish,polish punk,rock
8287,french,pop,female vocalists,chanson francaise,french pop
8288,french,female vocalists,pop,chanson francaise,french pop
8290,french,pop,female vocalists,chanson francaise,french pop
8291,singer-songwriter,rock,alternative,alternative rock,indie
8292,soundtrack,japanese,instrumental,anime,anime ost
8293,deathcore,technical deathcore,metalcore,melodic death metal,russian
8294,hardcore,metalcore,beatdown hardcore,moshcore,beatdown
8295,mathcore,chaotic hardcore,hardcore,post-hardcore,punk
8296,deathcore,technical deathcore,metalcore,hardcore,mexico
8297,djent,metalcore,progressive metalcore,russian,chaotic hardcore
8298,metalcore,mathcore,russian,alternative,chaotic hardcore
8299,metalcore,progressive metal,ukrainian,hardcore,math metal
8300,deathcore,brutal deathcore,technical deathcore,death metal,progressive deathcore
8301,deathcore,metalcore,hardcore,brutal deathcore,grindcore
8302,mathcore,experimental,chaotic hardcore,post-hardcore,math-n-roll
8303,hardcore,melodic hardcore,hardcore punk,oldschool hardcore,punk
8304,piano rock,acoustic,indie,emo,alternative
8305,post-hardcore,screamo,emocore,christian,hardcore
8306,pop punk,punk,punk rock,russian,russia
8307,piano rock,indie,emo,rock,indie rock
8308,chanson francaise,french,rock,rock francais,johnny hallyday
8309,rockabilly,rock and roll,rock n roll,oldies,50s
8311,classic rock,rock,singer-songwriter,folk,80s
8312,classic rock,rock,80s,singer-songwriter,pop
8313,classic rock,southern rock,rock,blues,rock and roll
8314,oldies,60s,rock n roll,rock and roll,50s
8316,rock,french 60s,country,rockabilly,pop
8317,country,australian country,australian,australia,linedance catalan
8318,country,australian country,female vocalists,australia,australian
8319,black metal,norwegian black metal,norwegian,true norwegian black metal,metal
8320,melodic death metal,symphonic death metal,symphonic metal,gothic metal,russian
8321,pagan metal,lithuanian,black metal,lithuanian metal,awesome
8323,pagan metal,black metal,pagan black metal,lithuanian,folk metal
8324,black metal,occult black metal,lithuanian,lithuanian black metal,lithuanian metal
8325,heavy metal,folk metal,lithuanian,lithuanian metal,metal
8326,black metal,raw black metal,nsbm,finnish black metal,finnish
8327,black metal,ambient,dark ambient,ambient black metal,atmospheric black metal
8328,ambient,dark ambient,noise,avant garde,neofolk
8329,patriotic metal,lithuanian,lithuanian metal,metal,skinhead
8330,black metal,pagan metal,pagan black metal,hungarian,hungarian black metal
8331,grindcore,parody,german,funcore,metal
8332,black metal,lithuanian,war black metal,lithuanian black metal,lithuanian metal
8333,death metal,death n roll,metal,dutch,brutal death metal
8337,black metal,doom metal,death doom metal,death metal,hungarian black metal
8339,folk metal,viking metal,black metal,5 of 10 stars,ambient
8340,blues rock,classic rock,rock,blues,hard rock
8341,black metal,dark ambient,finnish black metal,finnish,metal
8343,black metal,norwegian black metal,norwegian,true norwegian black metal,true black metal
8344,black metal,avant-garde black metal,avant-garde metal,lithuanian,avant-garde
8346,future garage,dubstep,neofolk,death metal,electronic
8347,nu metal,alternative metal,metal,industrial metal,industrial
8348,folk,alternative metal,melodic death metal,nu metal,acoustic
8349,norwegian,singer-songwriter,indie,folk,indie folk
8350,nu metal,alternative rock,rock,alternative,metal
8351,hard rock,southern rock,heavy metal,rock,zakk wylde
8352,metalcore,swedish,melodic metalcore,hardcore,for the fallen dreams
8353,hard rock,swedish,metal,rock,hardcore
8354,acoustic,guitar,acoustic guitar,fingerpicking guitar,instrumental
8355,rock,alternative rock,swedish,hard rock,alternative
8356,piano rock,male vocalists,dance,house,the vampire diaries
8358,acoustic,singer-songwriter,female vocalists,folk,acoustic rock
8359,comedy,soundtrack,cartoon,tv,funny
8360,diva,pop,female vocalists,electro,brazilian
8361,pop punk,christian rock,christian,rock,punk
8362,death metal,indie,black metal,comedy,alternativo
8363,diva,assassina,pop,artista criminosa,sexy
8364,rnb,hip-hop,reggae,pop,hip hop
8365,rock,brazilian,brazilian rock,reggae,pop rock
8366,trip-hop,instrumental hip-hop,electronic,polish,chillout
8367,90s,pop,alternative,electronic,rock
8368,pop,soul,female vocalists,hip-hop,swedish
8369,darkwave,gothic rock,gothic,ethereal,goth
8370,romantic,argentina,axel fernando,axel,latino
8371,rock,latin,latin rock,spanish,rock en espanol
8372,latin,spanish,pop,latin pop,ricardo arjona
8373,banda,mexico,mexican,latin,all
8374,all,pop,argentina,romantic,argentinean
8375,spanish,pop,latin,latin pop,latino
8376,pop,pop rock,disney,jonas brothers,nick jonas
8377,banda,la arrolladora banda el limon,regional mexican,mexican,arrolladora banda el limon
8378,pop,disney,rock,pop rock,demi lovato
8379,folk,chacarera,latin,argentina,folklore argentino
8380,latin,pop,venezuelan,pop latino,spanish
8382,guitar virtuoso,progressive rock,experimental rock,progressive metal,rock
8383,jazz,bass,funk,fusion,jazz fusion
8384,post-hardcore,screamo,emocore,hardcore,emo
8386,heavy metal,thrash metal,power metal,speed metal,metal
8387,doom metal,traditional doom metal,epic doom metal,metal,doom
8388,acoustic black metal,singer-songwriter,electronic,skinheads,aleyster crowley
8389,rock,indie,party100910,alternative,alternative rock
8390,electronic,chiptune,8-bit,bitpop,8bit
8392,j-pop,japanese,j-rock,female vocalists,jpop
8394,visual kei,j-rock,japanese,jrock,d
8396,visual kei,j-rock,japanese,rock,jrock
8397,visual kei,j-rock,japanese,rock,jrock
8398,j-rock,visual kei,japanese,jrock,alice nine
8400,touhou,j-pop,japanese,doujin,moe
8401,post-hardcore,metalcore,japanese,melodic hardcore,j-rock
8403,chiptune,8-bit,electronic,8bit,bitpop
8404,visual kei,j-rock,japanese,rock,metal
8405,folk rock,folk metal,mittelalter,german,folk
8407,j-rock,visual kei,japanese,rock,jrock
8408,j-pop,hip-hop,japanese,electronic,m-flo
8409,spanish,female vocalists,pop,latin,espanol
8410,indie,argentina,folk,singer-songwriter,indie rock
8415,soundtrack,instrumental,composer,score,film score
8416,soundtrack,instrumental,french,contemporary classical,ost
8417,britpop,female vocalists,indie,alternative,british
8418,indie,indie rock,british,alternative,new rave
8420,doom metal,gothic metal,melancholic,swedish,metal
8422,rock,classic rock,hard rock,rock opera,80s
8423,hard rock,hair metal,rock,classic rock,blues rock
8424,soundtrack,lebanese,composer,lebanon,folk
8425,turkish,folk,ethnic,kurdish,world
8427,turkish,jazz,female vocal,acoustic,turkish: jazz
8428,guitar virtuoso,turkish,rock,jazz,guitarist
8429,experimental,psychedelic,turkish,post rock,oriental
8430,kurdish,rock,ethnic,kurdish folk,kurtce
8431,turkish,folk,ethnic,fretless guitar,guitar
8432,tango,jazz,tango nuevo,world,accordion
8433,turkish,turkish classical,under two minutes,acoustic,classical
8437,folk,karadeniz,hemsin,world music,turkish
8438,trip-hop,female vocalists,downtempo,singer-songwriter,alternative
8439,kurdish,folk,turkish,kurdish folk,zazaki
8440,rock,alternative rock,turkish band,progressive rock,turkish rock
8441,latin,jazz,mambo,lounge,instrumental
8442,instrumental,classical,persian,soundtrack,iran
8443,turkish,oriental,world,fusion,electronica
8444,turkish rock,turkish,soft rock,alternative rock,rock
8445,world,persian,world fusion,electronic,trance
8446,instrumental,soundtrack,persian,classical,ethnic
8447,kurdish,world,folk,kurdish folk,zazaki
8448,persian,instrumental,classical,iranian,contemporary classical
8449,soundtrack,composer,classical,italian,score
8450,turkish,female vocalists,jazz,folk,turkey
8451,persian,jazz,iranian,saxophone,fusion
8452,persian,persian traditional,iranian,world music,iran
8453,turkish,violin,classical,instrumental,turkish classical modern
8454,turkish,singer-songwriter,turkish psychedelic,indie,bulent ortacgil
8455,turkish,instrumental,world,turkey,taksim trio
8457,grindcore,really br00tal,really good,destruction,new wave of music
8458,screamo,french screamo,french,real screamo,emo violence
8459,post-hardcore,indie,indie rock,rock,christian
8460,emo,indie,indiemo,twinkle daddies,post-punk
8461,emo,indie rock,indie,alternative,alternative rock
8462,metalcore,melodic metalcore,christian,christian metalcore,hardcore
8463,screamo,emo violence,real screamo,hardcore,emo
8464,hardcore,metalcore,southern rock,metal,screamo
8465,screamo,real screamo,emo,swedish,hardcore
8466,hip-hop,ofwgkta,rap,hip hop,swag
8467,emo,math rock,indie,indie rock,midwest emo
8468,post-hardcore,metalcore,hardcore,screamo,metal
8469,emo,indie rock,indie,midwest emo,alternative
8470,rock,swedish,punk,indie rock,garage rock
8471,metalcore,melodic death metal,metal,christian,hardcore
8472,hip-hop,rap,ofwgkta,underground hip-hop,swag
8473,post-hardcore,metalcore,southern rock,screamo,hardcore
8474,hip-hop,rap,ofwgkta,underground hip-hop,swag
8475,screamo,french screamo,real screamo,french,hardcore
8476,australian,alternative rock,rock,alternative,aussie
8478,emo,pop punk,indie rock,indie,rock
8479,indie rock,indie,alternative,alternative rock,rock
8480,experimental,ambient,dream pop,electronic,lo-fi
8481,indie pop,indie,female vocalists,singer-songwriter,american
8482,garage rock,belgian,rock,blues rock,belgium
8483,indie,indie pop,indie rock,alternative,lo-fi
8484,spotify,blues-rock,all,indie,loved
8485,indie,indie rock,garage,grunge,power pop
8486,downtempo,indie,electronic,new wave,electro
8487,female vocalists,indie rock,alternative,indie,rock
8488,alternative rock,indie rock,alternative,rock,indie
8489,danish,indie,indie pop,alternative,indie rock
8490,garage rock,rock,southern rock,hard rock,classic rock
8491,lo-fi,garage rock,garage,punk,surf
8492,stoner rock,desert rock,stoner,hard rock,rock
8493,swedish,indie pop,twee,indie,female vocalists
8494,indie rock,indie,indie pop,portland,rock
8495,dutch,pop,nederlandstalig,nederpop,nederlands
8497,dance,trance,eurodance,electronic,techno
8498,dance,female vocalists,eurodance,pop,trance
8499,indie,love,indie pop,denmark,danish
8500,singer-songwriter,acoustic,folk,indie,folk rock
8502,danish,rock,alternative,indie rock,grunge
8503,indie,electronic,danish,indie rock,alternative
8504,acoustic,singer-songwriter,folk,indie,mellow
8506,folk,singer-songwriter,acoustic,indie,indie folk
8507,dream pop,pop,rock,danish,cover
8508,danish,indie rock,indie,rock,denmark
8509,electronic,dubstep,electro,electronica,female vocalists
8510,electronic,idm,techno,electro,bpitch control
8511,progressive rock,dominican,metal,rock,latin
8512,progressive rock,alternative rock,indie,rock,alternative
8513,chillout,downtempo,electronic,trip-hop,groovesalad
8514,downtempo,trip-hop,chillout,latin,lounge
8515,goregrind,grindcore,brutal death metal,grind,death metal
8516,black metal,doom metal,crust,crust punk,japanese
8517,black metal,industrial black metal,industrial metal,norwegian,norwegian black metal
8518,death metal,melodic death metal,lithuanian,lithuanian metal,technical death metal
8519,black metal,pagan black metal,pagan metal,lithuanian,lithuanian metal
8520,black metal,norwegian black metal,industrial black metal,nsbm,norway
8521,black metal,death metal,thrash metal,swedish,metal
8522,black metal,lithuanian,lithuanian metal,old school black metal,heavy metal
8523,hip-hop,lithuanian rap,shitcore,lithuanian hip-hop,rap
8524,dark ambient,noise,drone,experimental,ambient
8525,black metal,thrash metal,lithuanian,thrash-black metal,lithuanian metal
8526,depressive black metal,black metal,doom metal,suicidal black metal,black doom metal
8527,black metal,dark ambient,industrial black metal,ambient,lithuanian
