artistID,Sim1,Sim2,Sim3
22949,3874,5786,13436
22950,3875,16860,32953
22951,3875,16860,10312
22952,12060,2440,3879
22953,29104,1582,3880
22954,1582,3880,29103
22955,3880,29103,29104
22956,36259,41336,3882
22957,3872,9851,36259
22958,41336,3882,36257
22959,3883,22960,22961
22960,3883,22961,22959
22961,3883,22959,22960
22962,1213,3279,3884
22963,3884,12602,13738
22964,3885,3886,16197
22965,3887,9506,32613
22966,3887,9506,10106
22967,12724,32631,13004
22968,44450,1888,2043
22969,3895,17501,22970
22970,3895,17501,22969
22971,3895,22970,45400
22972,3897,3899,3900
22973,3898,3899,22974
22974,3898,3899,22973
22975,3898,3899,22976
22976,3898,3899,22975
22977,3903,8410,12985
22978,3903,8410,37318
22979,3898,3904,22980
22980,3898,3904,22979
22981,12050,3069,3905
22982,3906,3907,14070
22983,3908,3915,23009
22984,3908,3915,2354
22985,3909,38004,3918
22986,3909,3918,35133
22987,3911,22989,22988
22988,3911,22989,22987
22989,3911,22987,22988
22990,3912,22991,22992
22991,3912,22992,22990
22992,3912,22990,22991
22993,3913,22995,22994
22994,3913,22995,22993
22995,3913,22993,22994
22996,3914,3964,23065
22997,3964,3914,40661
22998,3915,3925,14070
22999,3909,3918,38004
23000,3917,23001,23002
23001,3917,23002,23000
23002,3917,23000,23001
23003,3909,3918,35133
23004,3909,3918,38004
23005,3919,3906,3922
23006,3919,3906,3922
23007,3919,3922,36728
23008,2354,3923,7044
23009,3908,3915,2354
23010,3924,39208,2376
23011,47608,47608,47608
23012,47608,47608,47608
23013,47608,47608,47608
23014,3758,4368,43796
23015,3758,4368,45650
23016,8360,16808,3930
23017,688,3931,9664
23018,688,3931,31909
23019,3931,3932,43648
23020,3931,3932,5761
23021,3933,23023,23022
23022,3933,23023,23021
23023,3933,23021,23022
23024,717,3308,3934
23025,3935,9826,13624
23026,45194,3264,3269
23027,2003,3936,13935
23028,3264,3269,45195
23029,3937,23031,23030
23030,3937,23031,23029
23031,3937,23029,23030
23032,3939,23034,23033
23033,3939,23034,23032
23034,3939,23032,23033
23035,3942,4073,4114
23036,3942,16859,37337
23037,14692,2846,3241
23038,2846,1870,3240
23039,5203,3944,5206
23040,3964,18606,3947
23041,3948,6232,7734
23042,3949,3953,3976
23043,3949,3953,3960
23044,3950,3977,23045
23045,3950,3977,23044
23046,3951,1460,3955
23047,3949,3953,3976
23048,3914,3964,23065
23049,3964,3914,40661
23050,386,3956,3973
23051,386,3956,16774
23052,3957,3982,3985
23053,3957,23054,23093
23054,3957,23093,23053
23055,3958,23056,23057
23056,3958,23057,23055
23057,3958,23055,23056
23058,47608,47608,47608
23059,47608,47608,47608
23060,47608,47608,47608
23061,3867,3960,3974
23062,3949,3953,3960
23063,338,6867,3962
23064,3967,3952,3979
23065,3964,3914,40661
23066,3965,4492,44051
23067,3965,4492,16808
23068,3909,3918,35133
23069,3909,3918,38004
23070,3967,3952,3979
23071,3952,3967,23084
23072,3968,3977,15254
23073,15533,3964,3969
23074,1026,2745,3970
23075,1026,3970,41996
23076,3949,3953,3971
23077,3964,18606,3947
23078,3964,3974,23079
23079,3964,3974,23078
23080,3975,23081,23082
23081,3975,23082,23080
23082,3975,23080,23081
23083,3964,3976,3980
23084,3967,3952,3979
23085,3981,27440,27441
23086,27441,3981,6933
23087,3981,27440,6933
23088,357,365,3983
23089,1064,18297,47441
23090,3984,23092,23091
23091,3984,23092,23090
23092,3984,23090,23091
23093,3957,23053,23054
23094,15158,9234,41058
23095,3986,16611,43661
23096,3986,13187,43660
23097,5705,13198,43661
23098,3987,10634,10129
23099,3989,23100,23101
23100,3989,23101,23099
23101,3989,23099,23100
23102,1093,13411,3288
23103,3993,17211,5436
23104,3993,46543,23105
23105,3993,46543,23104
23106,3119,3994,13279
23107,3996,33673,23108
23108,3996,33673,23107
23109,3996,23107,23108
23110,2586,3997,4003
23111,3998,23113,23143
23112,3998,23113,4014
23113,3998,23143,4014
23114,3727,3999,2579
23115,2586,3997,4000
23116,4001,23118,23117
23117,4001,23118,23116
23118,4001,2588,23116
23119,2586,3997,4003
23120,4004,4669,33875
23121,4669,4004,4615
23122,4005,12392,23124
23123,4005,23124,36227
23124,4005,36227,12392
23125,2186,29621,4006
23126,2186,833,4006
23127,4007,4008,4018
23128,4007,17321,23129
23129,4007,17321,4008
23130,4008,4018,23129
23131,3727,4009,4015
23132,4009,47310,23146
23133,2971,3727,4009
23134,4010,23136,23135
23135,4010,23136,23134
23136,4010,23134,23135
23137,3621,6765,17474
23138,1170,4011,45355
23139,847,4012,23140
23140,847,4012,23139
23141,2586,3997,4013
23142,4014,23144,23143
23143,3998,4014,23144
23144,4014,23143,3998
23145,3727,4015,23146
23146,3727,4009,4015
23147,4016,24393,23148
23148,4016,24393,23147
23149,4016,23147,23148
23150,4017,4018,23152
23151,4017,23152,23154
23152,4017,23154,4018
23153,4018,41645,23154
23154,4017,4018,23152
23155,4018,23154,15503
23156,823,4019,4020
23157,2429,4019,4020
23158,4019,4020,23159
23159,4019,4020,2429
23160,828,1542,1568
23161,4021,4946,845
23162,4732,6043,84
23163,4023,23165,23164
23164,4023,23165,23163
23165,4023,23163,23164
23166,4025,894,3738
23167,1379,532,1075
23168,4030,6050,26120
23169,4030,26118,26121
23170,4030,26121,6049
23171,959,4031,17008
23172,4032,1065,3288
23173,4032,17903,46133
23174,784,4033,4733
23175,4034,23176,23177
23176,4034,23177,23175
23177,4034,23175,23176
23178,1409,3316,4035
23179,6506,2331,4037
23180,1398,2818,4039
23181,4040,28056,23182
23182,4040,28056,23181
23183,4040,23181,23182
23184,56,4041,23185
23185,56,4041,23184
23186,4042,23187,23188
23187,4042,23188,23186
23188,4042,23186,23187
23189,18606,3972,4043
23190,3902,4044,15715
23191,6142,6758,14375
23192,4045,6142,8838
23193,4046,11959,35567
23194,4046,11959,13047
23195,3122,3870,4047
23196,4050,23198,23197
23197,4050,23198,23196
23198,4050,23196,23197
23199,4051,12579,23200
23200,4051,12579,202
23201,337,43311,27068
23202,337,43311,4052
23203,2279,4053,23204
23204,2279,4053,23203
23205,4054,6455,23206
23206,4054,6455,23205
23207,4055,23208,23209
23208,4055,23209,23207
23209,4055,23207,23208
23210,1325,1323,1333
23211,4057,23212,23213
23212,4057,23213,23211
23213,4057,23211,23212
23214,4059,4060,14133
23215,4059,4060,6991
23216,4059,4060,6991
23217,4060,4059,4067
23218,4061,23220,23219
23219,4061,23220,23218
23220,4061,23218,23219
23221,4062,7557,7556
23222,4063,23223,23224
23223,4063,23224,23222
23224,4063,23222,23223
23225,4065,23227,23226
23226,4065,23227,23225
23227,4065,23225,23226
23228,4066,23230,23229
23229,4066,23230,23228
23230,4066,23228,23229
23231,4060,4059,4067
23232,4060,4067,23231
23233,3635,4068,45009
23234,11510,11485,45008
23235,4070,23237,23236
23236,4070,23237,23235
23237,4070,23235,23236
23238,4071,23240,23239
23239,4071,23240,23238
23240,4071,23238,23239
23241,14188,4072,39437
23242,4072,14188,39435
23243,3942,16859,4073
23244,1977,2821,709
23245,31609,4075,9476
23246,4075,31610,31609
23247,4075,31610,9476
23248,4076,23249,23250
23249,4076,23250,23248
23250,4076,23248,23249
23251,4077,10428,23252
23252,4077,10428,23251
23253,1896,4078,10652
23254,1896,4078,33542
23255,4079,4521,13338
23256,4080,4082,11901
23257,4080,11290,13289
23258,4080,39487,34505
23259,2473,4081,17158
23260,4064,4082,23261
23261,4064,4082,23260
23262,4086,16794,16799
23263,725,4087,4849
23264,4089,27832,23266
23265,4089,23266,228
23266,4089,27832,228
23267,4091,5860,5880
23268,4091,11000,11981
23269,6146,2415,4092
23270,4094,35560,23272
23271,4094,23272,11953
23272,4094,35560,11953
23273,41422,2472,4095
23274,4095,4357,10428
23275,3721,4096,8464
23276,16880,6558,43796
23277,16880,45650,4097
23278,16940,4098,15049
23279,4098,16940,44286
23280,1568,24397,4021
23281,4101,17953,9452
23282,4100,4102,8464
23283,2643,8468,15055
23284,47608,47608,47608
23285,47608,47608,47608
23286,47608,47608,47608
23287,16703,16704,43849
23288,4106,14891,14893
23289,11227,35281,4106
23290,9452,1171,4107
23291,4107,9452,34075
23292,9361,16388,18152
23293,4110,5605,7159
23294,3164,4113,5182
23295,4122,4117,3352
23296,8503,3252,3412
23297,4122,4117,3352
23298,1073,4126,12742
23299,1073,4126,12742
23300,4127,7345,9204
23301,4128,23302,23303
23302,4128,23303,23301
23303,3645,4128,3655
23304,4129,7525,100
23305,4133,8311,38373
23306,4133,8311,29654
23307,4134,4138,5586
23308,4139,23309,23310
23309,4139,23310,23308
23310,4139,23308,23309
23311,4140,7500,23312
23312,4140,7500,23311
23313,4141,23314,23315
23314,4141,23315,23313
23315,4141,23313,23314
23316,15516,15522,15518
23317,4142,15516,43633
23318,4143,4151,3901
23319,11898,18444,1217
23320,4145,6799,9530
23321,4145,9530,38584
23322,4146,23323,23324
23323,4146,23324,23322
23324,4146,23322,23323
23325,4148,9801,23326
23326,4148,9801,23325
23327,4149,1501,7073
23328,1501,1816,4149
23329,4150,10976,34025
23330,4150,34024,23331
23331,4150,34024,23330
23332,4143,4151,3901
23333,4143,4151,23332
23334,1463,178,2544
23335,4154,4158,23341
23336,4158,4154,23335
23337,4155,14728,12538
23338,4155,4156,7650
23339,4157,4160,4848
23340,4158,23342,23341
23341,4158,4154,23342
23342,4158,23341,4154
23343,7922,4605,3660
23344,4159,7922,29006
23345,4157,4160,4848
23346,4157,4160,32646
23347,4163,14200,24437
23348,2759,3722,4163
23349,4164,4834,4846
23350,2210,1853,2203
23351,40080,4167,4172
23352,4167,4172,40081
23353,4167,40080,4172
23354,2210,2213,2426
23355,2426,4168,23354
23356,2190,2209,4102
23357,813,1541,2188
23358,4171,2948,9410
23359,4167,4172,40081
23360,40080,4167,4172
23361,4172,32154,40080
23362,2383,4173,6435
23363,6435,2383,4173
23364,3414,12703,10194
23365,4175,23367,23366
23366,4175,23367,23365
23367,4175,23365,23366
23368,1636,4176,13902
23369,2966,11814,4612
23370,1410,3812,4181
23371,13478,38177,4182
23372,13478,4182,29994
23373,4183,23374,38363
23374,4183,38363,23373
23375,4183,23373,23374
23376,4185,8927,13240
23377,4200,4186,17250
23378,4186,4200,44878
23379,4187,23380,23419
23380,4187,23419,23379
23381,4187,16880,23379
23382,4097,4185,4187
23383,4189,17617,4187
23384,4097,4185,4187
23385,4192,23387,37804
23386,4192,23387,13252
23387,4192,37804,13252
23388,3354,4194,10579
23389,4195,23390,23391
23390,4195,23391,23389
23391,4195,23389,23390
23392,4196,38362,23400
23393,4196,3737,38362
23394,4196,23400,3737
23395,4187,13254,13260
23396,4198,10571,12096
23397,4200,44878,23398
23398,4200,44878,23397
23399,4200,4186,23397
23400,4196,3737,38362
23401,4206,23403,23402
23402,4206,23403,23401
23403,4206,23401,23402
23404,13623,3701,4207
23405,4208,8275,10571
23406,4210,23408,44913
23407,4210,23408,17265
23408,4210,44913,17265
23409,3027,18539,4211
23410,4198,4212,10571
23411,4214,13971,15210
23412,3437,4209,4214
23413,4206,4215,23414
23414,4206,4215,23413
23415,17852,3347,46060
23416,4217,46061,23417
23417,4217,46061,23416
23418,16880,6558,4097
23419,4187,16880,23379
23420,1645,4213,4218
23421,40528,4220,4830
23422,47608,47608,47608
23423,47608,47608,47608
23424,47608,47608,47608
23425,16880,6558,4097
23426,4122,4227,40261
23427,4122,4117,4227
23428,774,4225,4228
23429,4226,2820,4229
23430,12718,3813,162
23431,3842,22903,22904
23432,4234,1876,4231
23433,4231,42548,23431
23434,4232,6759,12718
23435,4233,4241,30737
23436,4233,4241,8999
23437,1876,4234,6533
23438,4231,4234,23431
23439,508,4502,3833
23440,4236,23442,23441
23441,4236,23442,23440
23442,4236,23440,23441
23443,6435,2383,4173
23444,4238,23445,23446
23445,4238,23446,23444
23446,4238,23444,23445
23447,4239,18290,18300
23448,4239,6436,6440
23449,4240,10923,11461
23450,4240,10923,33927
23451,4233,4241,8999
23452,4233,4241,30737
23453,4242,32083,23454
23454,4242,32083,23453
23455,4242,23453,32084
23456,4243,39975,23458
23457,4243,23458,1688
23458,4243,39975,1688
23459,4244,8618,23460
23460,480,483,4244
23461,4245,23463,23462
23462,4245,23463,23461
23463,4245,23461,23462
23464,4246,23466,23465
23465,4246,23466,23464
23466,4246,23464,23465
23467,4248,23468,23469
23468,4248,23469,23467
23469,4248,23467,23468
23470,4249,43563,43580
23471,4249,43580,5060
23472,4249,12839,43563
23473,728,2855,3458
23474,323,461,2521
23475,4252,31043,23476
23476,3126,4252,5754
23477,4253,7838,7841
23478,4253,28878,23479
23479,4253,28878,23478
23480,2596,3193,3898
23481,4256,7926,23480
23482,346,357,4261
23483,4264,687,1040
23484,4266,11372,23485
23485,4266,11372,23484
23486,4267,4270,29006
23487,7922,4159,4267
23488,4268,6808,16661
23489,16202,9226,4269
23490,4268,4274,23491
23491,4268,4274,23490
23492,2345,4279,23493
23493,2345,4279,2780
23494,16949,5696,7047
23495,6658,8526,8530
23496,8530,29994,4281
23497,4282,4605,7922
23498,824,4282,4343
23499,4282,23563,29007
23500,4283,4287,23501
23501,4283,4287,23500
23502,1215,4267,4285
23503,2756,4288,16202
23504,4289,23505,23506
23505,4289,23506,23504
23506,4289,23504,23505
23507,4290,1266,1273
23508,1458,1461,4291
23509,4293,23511,41599
23510,4293,15471,23511
23511,4293,41599,15471
23512,1078,4295,4300
23513,1320,4312,1312
23514,4296,4317,23513
23515,63,2147,4297
23516,2147,4297,3840
23517,4299,7369,17688
23518,1078,4300,5484
23519,4301,8001,23520
23520,4301,8001,23519
23521,15954,42482,478
23522,15954,478,38012
23523,4303,9493,23524
23524,4303,9493,23523
23525,4305,23527,23526
23526,4305,23527,23525
23527,4305,23525,23526
23528,165,520,4247
23529,4307,5893,23530
23530,4307,5893,23529
23531,1062,4308,7885
23532,4309,4561,2506
23533,1325,11330,1327
23534,4310,5489,9325
23535,43993,4999,2615
23536,6351,170,3252
23537,156,4313,4738
23538,8816,41917,4314
23539,8816,4314,8823
23540,4315,32246,23541
23541,1080,4315,19752
23542,4315,23541,1084
23543,43177,7492,47399
23544,47398,43177,47634
23545,7492,43177,47398
23546,1325,1323,1333
23547,4321,23548,23549
23548,4321,23549,23547
23549,4321,23547,23548
23550,4325,1367,2015
23551,1363,2015,4322
23552,1363,2015,4322
23553,946,3425,4330
23554,4325,3429,4333
23555,4325,4333,47190
23556,4679,13555,1349
23557,4322,1361,4335
23558,4322,4335,23557
23559,1340,4338,5694
23560,1997,4320,4339
23561,924,927,925
23562,1342,1361,1368
23563,4282,29007,824
23564,824,4159,4343
23565,2244,4344,9830
23566,4345,36491,23567
23567,4345,36491,23566
23568,4345,23566,23567
23569,3729,4504,11854
23570,4347,7540,13390
23571,708,4849,3376
23572,2548,3074,3332
23573,3377,4352,23574
23574,3377,4352,23573
23575,4353,4354,14460
23576,4354,11253,2843
23577,4355,23579,23578
23578,4355,23579,23577
23579,4355,23577,23578
23580,4356,9922,12909
23581,9922,13885,2362
23582,4095,4357,10428
23583,4357,12325,23582
23584,4358,12909,38084
23585,4358,37179,37177
23586,4358,37177,9650
23587,4359,9344,13062
23588,4360,44185,23590
23589,4360,23590,8273
23590,4360,44185,8273
23591,12953,4361,17875
23592,4362,7538,28378
23593,4362,28380,23594
23594,4362,28380,23593
23595,47608,47608,47608
23596,47608,47608,47608
23597,47608,47608,47608
23598,3622,4365,4432
23599,3622,4365,4370
23600,3106,4366,35933
23601,3106,4366,11423
23602,4367,23604,37040
23603,4367,7909,12835
23604,4367,37040,23602
23605,3758,4368,6558
23606,3758,4368,43796
23607,4133,8311,38373
23608,3622,4365,4370
23609,2350,4370,7859
23610,4371,11253,7146
23611,4371,11253,34465
23612,4372,23613,23614
23613,4372,23614,23612
23614,4372,23612,23613
23615,2898,3620,4373
23616,4374,23617,23618
23617,4374,23618,23616
23618,4374,23616,23617
23619,38229,4376,6827
23620,4376,38229,27277
23621,4376,27277,6827
23622,4377,23623,23624
23623,4377,23624,23622
23624,4377,23622,23623
23625,47608,47608,47608
23626,47608,47608,47608
23627,47608,47608,47608
23628,23641,4381,4390
23629,4381,4390,23640
23630,4381,23641,23640
23631,3300,4382,23632
23632,3300,4382,23631
23633,4386,30084,4388
23634,45985,30084,4386
23635,4386,4388,45985
23636,4386,4388,45985
23637,4386,30084,4388
23638,56,1407,4389
23639,4390,23641,23640
23640,23641,4381,4390
23641,4381,4390,23640
23642,2514,4391,12987
23643,4392,23644,32345
23644,4392,32345,23643
23645,4392,23643,23644
23646,4393,7062,27645
23647,4393,23648,27644
23648,4393,27644,23647
23649,230,4394,44910
23650,230,4394,23649
23651,4395,23652,23653
23652,4395,23653,23651
23653,4395,23651,23652
23654,4401,4406,4396
23655,4397,4401,23668
23656,4414,18241,46784
23657,4414,18241,46785
23658,16344,4399,5922
23659,4399,7373,43278
23660,4400,23662,46778
23661,4400,46780,23662
23662,4400,46778,23660
23663,4401,4397,4406
23664,3164,4402,6949
23665,4403,23666,23667
23666,4403,23667,23665
23667,4403,23665,23666
23668,4401,4397,4406
23669,2624,4405,8273
23670,4406,4400,4416
23671,4406,23672,23692
23672,4406,23692,23671
23673,23706,23705,4395
23674,23706,23704,4395
23675,23706,4395,23705
23676,23706,4395,23704
23677,4395,23704,23705
23678,4395,23704,23705
23679,4395,23706,23705
23680,4410,23682,23681
23681,4410,23682,23680
23682,4410,23680,23681
23683,2641,4412,11958
23684,2641,4412,11801
23685,4413,23687,23686
23686,4413,23687,23685
23687,4413,23685,23686
23688,4414,18241,46784
23689,4414,18241,46785
23690,4415,18241,37917
23691,4415,18241,13311
23692,4406,23671,23672
23693,4401,4417,23694
23694,4401,4417,23693
23695,4418,40390,23697
23696,4418,23697,14769
23697,4418,40390,14769
23698,4419,23699,23700
23699,4419,23700,23698
23700,4419,23698,23699
23701,4421,23703,23702
23702,4421,23703,23701
23703,4421,23701,23702
23704,4395,23706,23705
23705,4395,23706,23704
23706,4395,23704,23705
23707,1112,4423,1117
23708,4424,23710,23709
23709,4424,23710,23708
23710,4424,23708,23709
23711,47608,47608,47608
23712,47608,47608,47608
23713,47608,47608,47608
23714,4426,23716,23715
23715,4426,23716,23714
23716,4426,23714,23715
23717,1100,1853,1868
23718,4429,23719,23720
23719,4429,23720,23718
23720,4429,23718,23719
23721,376,1872,385
23722,3494,15163,3324
23723,3485,4431,41065
23724,3622,4365,4432
23725,9085,30913,4433
23726,9085,4433,30914
23727,4436,5958,17787
23728,1912,2116,9100
23729,11253,4439,9193
23730,4440,23731,23732
23731,4440,23732,23730
23732,4440,23730,23731
23733,2536,4441,15645
23734,2536,1816,4441
23735,2538,3666,4443
23736,4445,23738,23737
23737,4445,23738,23736
23738,4445,23736,23737
23739,17498,9976,885
23740,2139,3884,4448
23741,4448,18593,23740
23742,4449,6146,7146
23743,624,4450,9318
23744,4452,4793,8710
23745,4453,23746,23747
23746,4453,23747,23745
23747,4453,23745,23746
23748,47608,47608,47608
23749,47608,47608,47608
23750,47608,47608,47608
23751,16834,44060,732
23752,16834,4455,4458
23753,16834,44060,732
23754,16834,732,4455
23755,1669,4459,8713
23756,3389,4462,3392
23757,3389,4462,3392
23758,4463,7085,4471
23759,4464,4467,23760
23760,4464,4467,23759
23761,4465,11249,23762
23762,4465,11249,23761
23763,6470,3384,6469
23764,4464,3392,4467
23765,3377,4469,23766
23766,3377,4469,23765
23767,4463,7085,4471
23768,4463,7085,4471
23769,35890,46848,3390
23770,46850,46848,3390
23771,46850,3390,35890
23772,3378,27682,27683
23773,3378,27683,23772
23774,28156,681,4480
23775,2801,4480,15186
23776,4480,28694,681
23777,4481,11718,35170
23778,4481,12215,40170
23779,1594,43440,3123
23780,46850,3390,46848
23781,4486,3386,3392
23782,7318,3076,4487
23783,465,786,4489
23784,3076,4487,4490
23785,3179,4492,23786
23786,3179,4492,23785
23787,4493,5255,6714
23788,4495,5433,5436
23789,2943,1856,4496
23790,2943,4496,23789
23791,831,4497,4503
23792,828,1542,1568
23793,4499,23795,23794
23794,4499,23795,23793
23795,4499,23793,23794
23796,3729,4504,11854
23797,4501,9828,10030
23798,508,24364,4502
23799,508,4502,3833
23800,3729,4504,5597
23801,4505,23802,23803
23802,4505,23803,23801
23803,4505,23801,23802
23804,4506,45645,45647
23805,45645,4506,17633
23806,4506,45647,17633
23807,4507,30184,46323
23808,4507,46323,8636
23809,4507,30184,8636
23810,2383,4508,23811
23811,2383,4508,23810
23812,4509,23813,23814
23813,4509,23814,23812
23814,4509,23812,23813
23815,18135,10646,33529
23816,18135,10646,10647
23817,45640,4511,7906
23818,7906,4511,17631
23819,4512,23821,23820
23820,4512,23821,23819
23821,4512,23819,23820
23822,15167,3125,4513
23823,4513,3379,4514
23824,1906,4515,23825
23825,1906,4515,23824
23826,1904,4516,9178
23827,369,2803,4517
23828,4540,23857,4518
23829,4518,4540,23863
23830,4519,23832,23831
23831,4519,23832,23830
23832,4519,23830,23831
23833,4521,13517,1519
23834,4521,13517,38213
23835,47608,47608,47608
23836,47608,47608,47608
23837,47608,47608,47608
23838,4524,4531,23839
23839,4524,4531,23838
23840,4525,4527,4534
23841,4526,4544,3458
23842,4525,4527,4534
23843,4528,23845,23844
23844,4528,23845,23843
23845,4528,23843,23844
23846,764,4524,4529
23847,4530,4537,45397
23848,4530,4537,3619
23849,4532,23851,23850
23850,4532,23851,23849
23851,4532,23849,23850
23852,4533,23854,23853
23853,4533,23854,23852
23854,4533,23852,23853
23855,4534,23863,23857
23856,4540,23857,4518
23857,4518,4540,23863
23858,4535,11768,11956
23859,3611,11640,11779
23860,3611,4536,35260
23861,4537,9537,23862
23862,4537,9537,23861
23863,4540,4518,23857
23864,4525,4527,4534
23865,4540,23863,23864
23866,4542,11640,11768
23867,4526,4544,3458
23868,4526,4544,23867
23869,2465,4531,4545
23870,4531,4545,23869
23871,4546,23872,23873
23872,4546,23873,23871
23873,4546,23871,23872
23874,4547,23875,23876
23875,4547,23876,23874
23876,4547,23874,23875
23877,2316,4548,42590
23878,2316,4548,2298
23879,4549,10962,15974
23880,4549,4739,12274
23881,4549,36019,42503
23882,1100,1853,1868
23883,1868,4550,23882
23884,260,4552,16868
23885,4552,11083,17606
23886,4552,44139,45591
23887,4553,7644,7655
23888,3320,4554,9432
23889,3485,4555,9580
23890,2102,2800,3324
23891,2181,4556,7394
23892,4557,18517,47273
23893,4557,18517,47274
23894,4559,1047,321
23895,465,1593,46829
23896,3713,12897,4309
23897,4309,4561,23896
23898,10429,308,349
23899,4564,5536,5683
23900,4565,1057,2515
23901,2515,4565,4568
23902,4571,23903,23904
23903,4571,23904,23902
23904,4571,23902,23903
23905,4572,23906,23907
23906,4572,23907,23905
23907,4572,23905,23906
23908,44055,28609,44053
23909,4575,44054,44053
23910,44055,44054,28609
23911,4576,16727,23912
23912,4576,16727,23911
23913,4577,23914,41064
23914,4577,41064,23913
23915,4577,23913,23914
23916,40124,2543,3123
23917,9015,4578,16381
23918,4581,16567,43548
23919,4581,16567,43547
23920,456,4582,4811
23921,4583,23922,23923
23922,4583,23923,23921
23923,4583,23921,23922
23924,4584,274,281
23925,4584,281,282
23926,731,1285,4587
23927,4588,4595,23944
23928,4595,4588,37968
23929,4589,23931,23930
23930,4589,23931,23929
23931,4589,23929,23930
23932,4590,31620,46910
23933,4590,31620,18299
23934,4590,46910,9483
23935,4591,2729,21628
23936,4591,23937,23935
23937,2729,4591,21629
23938,4583,4593,39700
23939,4583,4593,14331
23940,4595,4588,37968
23941,37968,4594,5517
23942,37969,4594,4595
23943,4595,23944,37968
23944,4595,37968,4588
23945,4595,37969,4588
23946,1624,2223,20330
23947,2223,4596,23946
23948,1628,1623,2911
23949,40428,5511,4599
23950,5511,40377,4599
23951,4600,4587,5491
23952,4601,5336,5340
23953,4601,24962,23954
23954,4601,24962,23953
23955,4602,23957,23956
23956,4602,23957,23955
23957,4602,23955,23956
23958,4604,23960,23959
23959,4604,23960,23958
23960,4604,23958,23959
23961,7922,4159,4267
23962,824,4159,4343
23963,4607,23964,23965
23964,4607,23965,23963
23965,4607,23963,23964
23966,824,3660,4608
23967,2005,2594,21464
23968,2966,11814,4612
23969,4613,15305,23970
23970,4613,15305,23969
23971,4614,4949,23972
23972,4614,4949,23971
23973,4669,4004,4615
23974,4615,33875,4669
23975,4616,5787,8977
23976,4623,23978,23977
23977,4623,23978,23976
23978,4623,23976,23977
23979,4624,23981,30754
23980,4624,23981,6055
23981,4624,30754,6055
23982,4627,23983,23984
23983,4627,23984,23982
23984,4627,23982,23983
23985,4631,4629,4634
23986,4632,6674,27059
23987,6674,4632,6663
23988,4631,4629,4634
23989,4631,4629,4634
23990,4637,4639,4648
23991,4637,4639,4648
23992,4631,4629,4634
23993,4637,4639,4648
23994,4641,4665,24044
23995,4641,4665,24043
23996,4641,4665,24044
23997,4642,23998,23999
23998,4642,23999,23997
23999,4642,23997,23998
24000,4641,4665,24043
24001,4657,24028,24038
24002,4644,24003,24004
24003,4644,24004,24002
24004,4644,24002,24003
24005,4645,24006,24007
24006,4645,24007,24005
24007,4645,24005,24006
24008,4640,4646,4650
24009,4647,4660,24035
24010,4647,4660,24009
24011,4637,4639,4648
24012,4641,4665,24043
24013,4651,24015,24014
24014,4651,24015,24013
24015,4651,24013,24014
24016,4652,42379,24040
24017,4652,24040,4666
24018,4652,42379,613
24019,4657,24038,24036
24020,24036,4657,24028
24021,4657,24028,24038
24022,4654,24023,24024
24023,4654,24024,24022
24024,4654,24022,24023
24025,4657,24028,24038
24026,4657,24028,24036
24027,4657,24028,24038
24028,4657,24038,24036
24029,4658,37945,24031
24030,4658,24031,13327
24031,4658,37945,13327
24032,4657,4659,24033
24033,4657,4659,24032
24034,4657,24028,24036
24035,4647,4660,24009
24036,4657,24028,24038
24037,4661,24038,24036
24038,4657,24028,24036
24039,4662,16453,24040
24040,4652,4662,16453
24041,4637,4639,4648
24042,4650,4664,24041
24043,4641,4665,24044
24044,4641,4665,24043
24045,4652,24040,613
24046,633,4666,9455
24047,4666,35098,42379
24048,4669,4615,4004
24049,4670,10473,13211
24050,944,4671,38966
24051,944,4671,13211
24052,4678,10102,32605
24053,1565,10099,40638
24054,4679,13555,1349
24055,944,4671,13211
24056,4681,10473,38966
24057,4242,23453,32084
24058,4242,23453,32085
24059,32084,32083,4242
24060,1576,4309,4686
24061,1571,4687,4688
24062,1574,1579,4687
24063,478,1573,4687
24064,1571,4687,4688
24065,1582,4689,7999
24066,1582,4689,29115
24067,2006,4690,28701
24068,2006,4690,2005
24069,3408,4692,4949
24070,4613,4693,10833
24071,10833,1266,4693
24072,4694,24074,24073
24073,4694,24074,24072
24074,4694,24072,24073
24075,1215,4267,4285
24076,3418,3663,4285
24077,11498,4698,14533
24078,3064,4698,11498
24079,4701,45631,45632
24080,45632,255,4701
24081,255,4701,17625
24082,296,906,974
24083,4706,8589,3288
24084,335,4708,24085
24085,335,4708,24084
24086,4712,24088,24087
24087,4712,24088,24086
24088,4712,24086,24087
24089,4709,4717,12021
24090,4717,46550,1553
24091,1776,438,4818
24092,4719,24093,24094
24093,4719,24094,24092
24094,4719,24092,24093
24095,1738,4720,17798
24096,4722,4724,3439
24097,4723,4785,24098
24098,4723,4785,24097
24099,4722,4724,3439
24100,1405,4726,24101
24101,1405,4726,24100
24102,1398,4727,4733
24103,1396,10658,1405
24104,4732,6043,84
24105,84,1155,4735
24106,4736,12978,10386
24107,4736,12978,37303
24108,4738,24109,24110
24109,4738,24110,24108
24110,4738,24108,24109
24111,4739,10962,36019
24112,4739,36019,33999
24113,4739,4549,33999
24114,6769,6453,4837
24115,3945,4742,8043
24116,4743,24118,24117
24117,4743,24118,24116
24118,4743,24116,24117
24119,36799,36800,4745
24120,4745,36798,36800
24121,4745,36798,36799
24122,4746,14042,12027
